"DeployIDs","Ptt","TagType","HistType","GMTDate","MonthNumb","LocationQuality","Latitude","Longitude","Sum","Bin1","Bin2","Bin3","Bin4","Bin5","Bin6","Bin7","Bin8","Bin9","Bin10","Bin11","Bin12","Bin13","Bin14","Bin15","Bin16","Bin17","Bin18","Bin19","Bin20","Bin21","Bin22","Bin23","Bin24"
"KOTP-750-08",40795.00,"Splash","Percent",39869.00,"02","1","59.69599915","-170.9949951",,100.00,100.00,100.00,100.00,100.00,60.00,3.00,3.00,3.00,3.00,3.00,70.00,10.00,3.00,3.00,3.00,70.00,98.00,3.00,3.00,3.00,3.00,10.00,3.00
"KOTP-750-08",40795.00,"Splash","Percent",39872.00,"02","A","59.26100159","-171.5529938",,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,10.00,3.00,3.00,3.00
"KOTP-750-08",40795.00,"Splash","Percent",39874.00,"03","A","59.07400131","-171.0769959",,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,0.00,3.00
"KOTP-750-08",40795.00,"Splash","Percent",39878.00,"03","A","58.75099945","-169.878006",,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,0.00,3.00,3.00,3.00,3.00,3.00,0.00,3.00
"KOTP-750-08",40795.00,"Splash","Percent",39880.00,"03","A","59.43899918","-171.526001",,10.00,10.00,10.00,3.00,3.00,3.00,3.00,10.00,10.00,10.00,10.00,3.00,10.00,10.00,10.00,3.00,3.00,10.00,3.00,3.00,3.00,3.00,3.00,3.00
"KOTP-750-08",40795.00,"Splash","Percent",39881.00,"03","A","59.43899918","-171.526001",,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,10.00,3.00,3.00
"KOTP-750-08",40795.00,"Splash","Percent",39882.00,"03",,,,,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
"KOTP-750-08",40795.00,"Splash","Percent",39883.00,"03","A","60.2159996","-173.4790039",,10.00,10.00,10.00,3.00,3.00,3.00,10.00,10.00,10.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,0.00,0.00,0.00
"KOTP-750-08",40795.00,"Splash","Percent",39884.00,"03","A","60.09500122","-173.552002",,0.00,3.00,3.00,3.00,0.00,3.00,10.00,3.00,3.00,3.00,3.00,3.00,10.00,3.00,3.00,3.00,3.00,3.00,10.00,10.00,10.00,3.00,10.00,10.00
"KOTP-750-08",40795.00,"Splash","Percent",39888.00,"03","1","59.93099976","-173.3470001",,3.00,3.00,10.00,10.00,10.00,3.00,3.00,10.00,10.00,3.00,3.00,10.00,10.00,3.00,3.00,3.00,0.00,0.00,3.00,0.00,0.00,3.00,3.00,3.00
"KOTP-750-08",40795.00,"Splash","Percent",39889.00,"03","1","59.93099976","-173.3470001",,0.00,3.00,0.00,3.00,0.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,0.00,0.00,0.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00
"KOTP-750-08",40795.00,"Splash","Percent",39890.00,"03","A","59.77399826","-172.9470062",,3.00,3.00,10.00,3.00,3.00,3.00,3.00,3.00,0.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,0.00,3.00,3.00,3.00,3.00,3.00,3.00
"KOTP-750-08",40795.00,"Splash","Percent",39895.00,"03","B","59.41999817","-173.0939941",,3.00,0.00,3.00,0.00,0.00,30.00,0.00,3.00,3.00,30.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,0.00,3.00
"KOTP-750-08",40795.00,"Splash","Percent",39897.00,"03",,,,,0.00,0.00,3.00,3.00,0.00,3.00,0.00,0.00,3.00,0.00,3.00,0.00,0.00,0.00,3.00,0.00,0.00,3.00,3.00,3.00,0.00,3.00,3.00,3.00
"KOTP-750-08",40795.00,"Splash","Percent",39898.00,"03",,,,,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,40.00,10.00,0.00,0.00,0.00,0.00,3.00,0.00,3.00,0.00,3.00,3.00,0.00,3.00,0.00
"KOTP-750-08",40795.00,"Splash","Percent",39899.00,"03","A","59.43500137","-172.9279938",,0.00,0.00,3.00,3.00,0.00,3.00,0.00,3.00,3.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00
"KOTP-750-08",40795.00,"Splash","Percent",39900.00,"03","1","59.37400055","-173.076004",,3.00,0.00,3.00,3.00,3.00,3.00,3.00,3.00,98.00,100.00,50.00,0.00,0.00,3.00,3.00,0.00,0.00,0.00,3.00,3.00,3.00,3.00,3.00,3.00
"KOTP-750-08",40795.00,"Splash","Percent",39901.00,"03","1","59.37400055","-173.076004",,3.00,10.00,10.00,10.00,30.00,98.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,40.00,10.00,0.00,3.00,0.00,3.00,0.00
"KOTP-750-08",40795.00,"Splash","Percent",39902.00,"03",,,,,3.00,0.00,0.00,3.00,0.00,0.00,3.00,0.00,3.00,0.00,3.00,3.00,3.00,10.00,10.00,3.00,3.00,3.00,0.00,0.00,3.00,3.00,3.00,40.00
"KOTP-750-08",40795.00,"Splash","Percent",39903.00,"03",,,,,20.00,10.00,3.00,3.00,3.00,3.00,3.00,3.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00
"KOTP-750-08",40795.00,"Splash","Percent",39904.00,"04","3","59.14400101","-173.3549957",,0.00,3.00,3.00,3.00,3.00,60.00,100.00,100.00,100.00,90.00,98.00,40.00,30.00,10.00,10.00,3.00,3.00,3.00,0.00,3.00,3.00,10.00,3.00,3.00
"KOTP-750-08",40795.00,"Splash","Percent",39905.00,"04","3","59.14400101","-173.3549957",,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,10.00,3.00,3.00,20.00,10.00,3.00,3.00,3.00,10.00,3.00,3.00,10.00,10.00,10.00
"KOTP-750-08",40795.00,"Splash","Percent",39906.00,"04","3","59.2859993","-173.0540009",,10.00,10.00,3.00,3.00,10.00,3.00,70.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,70.00,0.00,0.00,10.00,30.00,100.00,100.00,100.00
"KOTP-750-08",40795.00,"Splash","Percent",39908.00,"04","1","59.33499908","-172.9349976",,10.00,10.00,10.00,10.00,10.00,10.00,3.00,3.00,10.00,3.00,3.00,3.00,3.00,10.00,10.00,3.00,10.00,10.00,10.00,3.00,10.00,3.00,3.00,3.00
"KOTP-750-08",40795.00,"Splash","Percent",39909.00,"04","1","59.3429985","-172.8150024",,3.00,3.00,3.00,3.00,3.00,10.00,3.00,10.00,90.00,90.00,100.00,100.00,100.00,100.00,100.00,90.00,3.00,3.00,3.00,3.00,3.00,0.00,3.00,3.00
"KOTP-750-08",40795.00,"Splash","Percent",39910.00,"04","1","59.3429985","-172.8150024",,10.00,10.00,10.00,10.00,10.00,3.00,10.00,3.00,3.00,3.00,10.00,0.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,10.00,10.00,10.00,3.00,10.00
"KOTP-750-08",40795.00,"Splash","Percent",39911.00,"04","A","59.28099823","-172.548996",,3.00,10.00,3.00,10.00,10.00,10.00,10.00,10.00,3.00,10.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,10.00,3.00,10.00,50.00,100.00,100.00
"KOTP-750-08",40795.00,"Splash","Percent",39912.00,"04","A","59.07799911","-172.7640076",,100.00,100.00,30.00,3.00,10.00,3.00,3.00,3.00,3.00,3.00,3.00,10.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,10.00
"KOTP-750-08",40795.00,"Splash","Percent",39913.00,"04","B","59.1230011","-173.0800018",,10.00,10.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,10.00,3.00,3.00
"KOTP-750-08",40795.00,"Splash","Percent",39916.00,"04","3","58.76599884","-172.3450012",,3.00,3.00,3.00,10.00,20.00,10.00,10.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,10.00,10.00
"KOTP-750-08",40795.00,"Splash","Percent",39917.00,"04","B","58.73699951","-172.1380005",,10.00,3.00,3.00,3.00,10.00,3.00,3.00,10.00,3.00,3.00,0.00,3.00,0.00,0.00,3.00,3.00,0.00,0.00,0.00,0.00,3.00,3.00,3.00,3.00
"KOTP-750-08",40795.00,"Splash","Percent",39919.00,"04","3","58.77600098","-172.6080017",,10.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,0.00,3.00,3.00,3.00,0.00,0.00,0.00,0.00,3.00,3.00,3.00,3.00,0.00,3.00,3.00,3.00
"KOTP-750-08",40795.00,"Splash","Percent",39920.00,"04","1","58.80599976","-172.4049988",,3.00,3.00,3.00,3.00,3.00,3.00,80.00,100.00,100.00,50.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00
"KOTP-750-08",40795.00,"Splash","Percent",39922.00,"04","2","58.79999924","-172.3730011",,3.00,3.00,3.00,0.00,3.00,3.00,10.00,30.00,70.00,100.00,100.00,100.00,100.00,100.00,100.00,40.00,3.00,3.00,3.00,10.00,10.00,10.00,10.00,3.00
"KOTP-750-08",40795.00,"Splash","Percent",39923.00,"04","2","58.79999924","-172.3730011",,3.00,3.00,10.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,0.00,0.00,3.00,3.00,3.00,3.00,3.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00
"KOTP-750-08",40795.00,"Splash","Percent",39925.00,"04","B","58.81100082","-172.3309937",,10.00,10.00,10.00,10.00,10.00,3.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,10.00,10.00,90.00,100.00
"KOTP-750-08",40795.00,"Splash","Percent",39926.00,"04","1","58.97900009","-172.1889954",,100.00,100.00,100.00,100.00,90.00,30.00,10.00,3.00,3.00,20.00,60.00,100.00,50.00,3.00,3.00,3.00,10.00,3.00,10.00,3.00,10.00,10.00,3.00,10.00
"KOTP-750-08",40795.00,"Splash","Percent",39927.00,"04","1","58.97900009","-172.1889954",,10.00,10.00,10.00,3.00,3.00,3.00,3.00,3.00,0.00,3.00,10.00,10.00,3.00,10.00,3.00,10.00,3.00,3.00,3.00,3.00,3.00,10.00,10.00,20.00
"KOTP-750-08",40795.00,"Splash","Percent",39928.00,"04","0","58.89300156","-171.8730011",,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,3.00,30.00,20.00,10.00,3.00,3.00,10.00,3.00,10.00,10.00,10.00,10.00,10.00
"KOTP-750-08",40795.00,"Splash","Percent",39929.00,"04","2","59.0719986","-171.8430023",,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,3.00,10.00,3.00,3.00,3.00,10.00,3.00,3.00,10.00,10.00,10.00,10.00,10.00,3.00,3.00,3.00
"KOTP-750-08",40795.00,"Splash","Percent",39930.00,"04","2","59.0719986","-171.8430023",,3.00,10.00,10.00,10.00,10.00,3.00,10.00,10.00,10.00,20.00,10.00,10.00,10.00,10.00,50.00,100.00,100.00,60.00,10.00,10.00,10.00,10.00,10.00,10.00
"KOTP-750-08",40795.00,"Splash","Percent",39933.00,"04","3","59.8370018","-172.352005",,20.00,3.00,3.00,3.00,3.00,3.00,0.00,3.00,3.00,3.00,98.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,60.00,3.00,3.00
"KOTP-750-08",40795.00,"Splash","Percent",39934.00,"05","B","60.25699997","-172.1640015",,3.00,0.00,3.00,3.00,3.00,10.00,3.00,3.00,3.00,3.00,0.00,3.00,10.00,10.00,20.00,10.00,10.00,10.00,80.00,100.00,100.00,100.00,100.00,100.00
"KOTP-750-08",40795.00,"Splash","Percent",39935.00,"05","3","60.36899948","-172.2899933",,100.00,100.00,100.00,90.00,10.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,50.00,3.00,3.00,3.00,10.00,100.00,100.00,100.00,100.00
"KOTP-750-08",40795.00,"Splash","Percent",39937.00,"05","2","60.125","-172.371994",,100.00,10.00,10.00,10.00,80.00,30.00,3.00,3.00,3.00,3.00,3.00,10.00,10.00,10.00,3.00,20.00,3.00,3.00,3.00,3.00,3.00,10.00,3.00,3.00
"KOTP-750-08",40795.00,"Splash","Percent",39938.00,"05","2","60.125","-172.371994",,10.00,10.00,3.00,3.00,3.00,10.00,10.00,10.00,98.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
"KOTP-750-08",40795.00,"Splash","Percent",39939.00,"05","1","60.04000092","-172.4559937",,20.00,10.00,10.00,10.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,10.00,3.00,10.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
"KOTP-750-08",40795.00,"Splash","Percent",39940.00,"05","A","59.99000168","-172.5679932",,100.00,100.00,70.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,10.00,3.00,3.00,3.00,10.00,10.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
"KOTP-750-08",40795.00,"Splash","Percent",39941.00,"05","3","59.74700165","-173.154007",,10.00,10.00,10.00,10.00,10.00,10.00,98.00,20.00,10.00,10.00,3.00,3.00,3.00,20.00,98.00,60.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
"KOTP-750-08",40795.00,"Splash","Percent",39942.00,"05","3","59.74700165","-173.154007",,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,3.00,10.00,100.00,100.00,100.00,100.00,100.00,60.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
"KOTP-750-08",40795.00,"Splash","Percent",39943.00,"05","2","60.04800034","-173.3890076",,10.00,10.00,10.00,3.00,3.00,10.00,10.00,10.00,3.00,3.00,3.00,10.00,10.00,10.00,3.00,3.00,10.00,40.00,10.00,10.00,10.00,3.00,3.00,3.00
"KOTP-750-08",40795.00,"Splash","Percent",39945.00,"05","3","60.00999832","-172.3540039",,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,3.00,10.00,10.00,10.00,10.00,3.00,3.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
"KOTP-750-08",40795.00,"Splash","Percent",39946.00,"05","1","60.12799835","-171.878006",,10.00,10.00,3.00,10.00,10.00,10.00,3.00,10.00,3.00,3.00,10.00,20.00,3.00,3.00,3.00,3.00,3.00,3.00,10.00,3.00,3.00,3.00,10.00,3.00
"KOTP-750-08",40795.00,"Splash","Percent",39947.00,"05","A","60.05400085","-171.3209992",,10.00,3.00,3.00,3.00,3.00,3.00,10.00,10.00,3.00,3.00,20.00,3.00,20.00,10.00,3.00,10.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
"KOTP-750-08",40795.00,"Splash","Percent",39948.00,"05","2","60.13800049","-170.973999",,30.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,60.00,10.00,3.00,10.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00
"KOTP-750-08",40795.00,"Splash","Percent",39950.00,"05","3","60.29499817","-170.8399963",,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,3.00,3.00,3.00,10.00,10.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,10.00,10.00,10.00
"KOTP-750-08",40795.00,"Splash","Percent",39951.00,"05","A","60.54100037","-170.1860046",,3.00,0.00,0.00,3.00,0.00,3.00,10.00,3.00,3.00,3.00,10.00,3.00,3.00,0.00,3.00,3.00,3.00,3.00,3.00,3.00,10.00,3.00,10.00,10.00
"KOTP-750-08",40795.00,"Splash","Percent",39952.00,"05","A","60.82699966","-169.951004",,10.00,10.00,10.00,10.00,10.00,10.00,3.00,10.00,10.00,3.00,3.00,3.00,3.00,10.00,100.00,98.00,50.00,3.00,0.00,3.00,3.00,10.00,10.00,10.00
"KOTP-750-08",40795.00,"Splash","Percent",39953.00,"05","A","60.82699966","-169.951004",,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,40.00,60.00,98.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,50.00,10.00,10.00,10.00
"KOTP-750-08",40795.00,"Splash","Percent",39954.00,"05","3","61.36700058","-169.621994",,10.00,10.00,40.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
"KOTP-750-08",40795.00,"Splash","Percent",39955.00,"05","3","61.36700058","-169.621994",,100.00,100.00,40.00,10.00,3.00,10.00,10.00,10.00,10.00,3.00,3.00,10.00,10.00,50.00,30.00,10.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
"KOTP-750-08",40795.00,"Splash","Percent",39956.00,"05","3","61.57699966","-170.0110016",,10.00,10.00,30.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
"KOTP-750-08",40795.00,"Splash","Percent",39957.00,"05","3","61.57699966","-170.0110016",,60.00,10.00,10.00,10.00,10.00,3.00,3.00,3.00,3.00,3.00,10.00,10.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,10.00,10.00,10.00,3.00
"KOTP-750-08",40795.00,"Splash","Percent",39958.00,"05","3","61.9640007","-170.5039978",,3.00,3.00,10.00,3.00,10.00,90.00,100.00,20.00,10.00,10.00,10.00,3.00,3.00,10.00,3.00,10.00,10.00,10.00,10.00,10.00,80.00,100.00,100.00,100.00
"KOTP-750-08",40795.00,"Splash","Percent",39960.00,"05","2","61.97299957","-170.9369965",,100.00,100.00,100.00,100.00,100.00,100.00,100.00,70.00,3.00,10.00,10.00,3.00,10.00,10.00,10.00,10.00,3.00,3.00,3.00,3.00,3.00,3.00,10.00,70.00
"KOTP-750-08",40795.00,"Splash","Percent",39961.00,"05","2","61.83300018","-171.022995",,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,40.00,10.00,10.00,10.00,10.00,80.00,100.00,100.00,100.00,100.00,100.00,100.00,40.00,10.00,10.00,10.00
"KOTP-750-08",40795.00,"Splash","Percent",39962.00,"05","3","61.84700012","-171.2489929",,10.00,10.00,10.00,70.00,100.00,100.00,100.00,100.00,20.00,10.00,10.00,3.00,10.00,10.00,20.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
"KOTP-756-09",95954.00,"Splash","Percent",40210.00,"02","3","58.10300064","-168.0440064",,0.00,0.00,0.00,0.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,0.00,3.00,3.00,3.00,3.00,3.00,10.00,10.00,3.00,3.00,10.00
"KOTP-756-09",95954.00,"Splash","Percent",40211.00,"02","3","58.10300064","-168.0440064",,0.00,0.00,0.00,0.00,3.00,3.00,0.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,10.00,10.00,10.00,10.00,10.00
"KOTP-756-09",95954.00,"Splash","Percent",40212.00,"02","1","58.2159996","-167.5440064",,10.00,10.00,10.00,10.00,10.00,20.00,30.00,3.00,10.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,10.00,3.00,10.00,10.00,10.00
"KOTP-756-09",95954.00,"Splash","Percent",40213.00,"02","1","58.2159996","-167.5440064",,3.00,3.00,3.00,3.00,3.00,10.00,3.00,3.00,3.00,0.00,0.00,3.00,3.00,3.00,3.00,10.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00
"KOTP-756-09",95954.00,"Splash","Percent",40214.00,"02","3","58.11500168","-166.9440002",,10.00,10.00,3.00,0.00,0.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,10.00,10.00,10.00,3.00,3.00,3.00
"KOTP-756-09",95954.00,"Splash","Percent",40216.00,"02","2","57.72000122","-165.7330017",,10.00,3.00,10.00,10.00,3.00,3.00,3.00,10.00,3.00,20.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,0.00,0.00,0.00
"KOTP-756-09",95954.00,"Splash","Percent",40217.00,"02","2","57.72000122","-165.7330017",,3.00,10.00,3.00,3.00,10.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,0.00,0.00,3.00,3.00,3.00,3.00,10.00,3.00,3.00,3.00
"KOTP-756-09",95954.00,"Splash","Percent",40218.00,"02","A","57.65399933","-165.1730042",,3.00,3.00,3.00,10.00,3.00,3.00,3.00,3.00,3.00,0.00,0.00,3.00,0.00,3.00,3.00,0.00,3.00,0.00,0.00,10.00,10.00,3.00,70.00,100.00
"KOTP-756-09",95954.00,"Splash","Percent",40219.00,"02","2","57.57799911","-164.7109985",,100.00,100.00,60.00,80.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.00,3.00,3.00,3.00,10.00,3.00,0.00,3.00,3.00,3.00,3.00,3.00
"KOTP-756-09",95954.00,"Splash","Percent",40220.00,"02","2","57.57799911","-164.7109985",,3.00,0.00,3.00,3.00,3.00,3.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,3.00,10.00
"KOTP-756-09",95954.00,"Splash","Percent",40221.00,"02","2","57.73899841","-164.5410004",,3.00,10.00,98.00,98.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,10.00,0.00,3.00,0.00,0.00,0.00,3.00,3.00,3.00,3.00,10.00,3.00,3.00
"KOTP-756-09",95954.00,"Splash","Percent",40222.00,"02","2","57.70700073","-164.3899994",,3.00,3.00,3.00,10.00,3.00,0.00,80.00,100.00,90.00,0.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,0.00,3.00,3.00,10.00,10.00,10.00
"KOTP-756-09",95954.00,"Splash","Percent",40223.00,"02","2","57.98400116","-163.8390045",,3.00,10.00,3.00,3.00,3.00,3.00,0.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,0.00,3.00,3.00,3.00,3.00,10.00,3.00,10.00,10.00,10.00
"KOTP-756-09",95954.00,"Splash","Percent",40224.00,"02","3","58.17399979","-163.7660065",,10.00,10.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,60.00,100.00,100.00,50.00,3.00,3.00,3.00,0.00,3.00,3.00,3.00,3.00,3.00,3.00
"KOTP-756-09",95954.00,"Splash","Percent",40225.00,"02","3","58.17399979","-163.7660065",,3.00,10.00,10.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00
"KOTP-756-09",95954.00,"Splash","Percent",40226.00,"02","2","57.98899841","-163.5010071",,3.00,3.00,10.00,3.00,3.00,98.00,30.00,90.00,100.00,100.00,100.00,20.00,3.00,3.00,30.00,100.00,20.00,3.00,3.00,3.00,10.00,3.00,3.00,10.00
"KOTP-756-09",95954.00,"Splash","Percent",40227.00,"02","2","57.98899841","-163.5010071",,10.00,3.00,3.00,3.00,3.00,20.00,100.00,100.00,100.00,40.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,10.00,10.00,3.00,3.00,10.00,10.00
"KOTP-756-09",95954.00,"Splash","Percent",40229.00,"02","3","57.64500046","-163.5119934",,10.00,3.00,10.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,10.00,3.00,3.00,3.00,3.00,10.00,10.00,10.00
"KOTP-756-09",95954.00,"Splash","Percent",40231.00,"02","3","57.4659996","-163.1759949",,10.00,10.00,10.00,10.00,10.00,3.00,3.00,10.00,10.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,10.00
"KOTP-756-09",95954.00,"Splash","Percent",40232.00,"02","A","57.47499847","-163.1600037",,10.00,10.00,10.00,10.00,3.00,3.00,3.00,3.00,3.00,3.00,10.00,3.00,10.00,3.00,3.00,3.00,3.00,3.00,10.00,10.00,10.00,10.00,3.00,3.00
"KOTP-756-09",95954.00,"Splash","Percent",40233.00,"02","0","57.90999985","-163.7619934",,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,10.00,3.00,3.00,3.00,3.00,3.00,3.00,10.00,3.00,3.00,3.00,3.00,10.00
"KOTP-756-09",95954.00,"Splash","Percent",40234.00,"02","0","57.90999985","-163.7619934",,3.00,3.00,3.00,3.00,3.00,3.00,10.00,3.00,3.00,3.00,10.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00
"KOTP-756-09",95954.00,"Splash","Percent",40236.00,"02","3","57.73799896","-163.9589996",,3.00,3.00,3.00,3.00,3.00,0.00,0.00,0.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,0.00,0.00,3.00,3.00,10.00,3.00,3.00,3.00,3.00
"KOTP-756-09",95954.00,"Splash","Percent",40237.00,"02","3","57.73799896","-163.9589996",,3.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"KOTP-756-09",95954.00,"Splash","Percent",40238.00,"03",,,,,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,3.00,3.00,3.00,10.00,10.00,10.00
"KOTP-756-09",95954.00,"Splash","Percent",40239.00,"03",,,,,10.00,3.00,10.00,10.00,10.00,3.00,10.00,10.00,10.00,10.00,3.00,10.00,3.00,0.00,0.00,0.00,3.00,3.00,10.00,3.00,10.00,10.00,3.00,3.00
"KOTP-756-09",95954.00,"Splash","Percent",40240.00,"03","B","57.19499969","-162.8480072",,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,10.00,10.00,3.00,10.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,10.00,3.00,3.00,10.00
"KOTP-756-09",95954.00,"Splash","Percent",40242.00,"03","2","57.25999832","-162.7709961",,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,10.00,3.00,10.00,3.00,3.00,3.00,3.00,3.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00
"KOTP-756-09",95954.00,"Splash","Percent",40243.00,"03","1","57.32300186","-162.5610046",,10.00,10.00,3.00,3.00,10.00,3.00,3.00,30.00,40.00,0.00,3.00,3.00,3.00,0.00,0.00,3.00,3.00,3.00,10.00,3.00,3.00,3.00,3.00,3.00
