DeployIDs,Ptt,TagType,HistType,GMTDate,LocationQuality,Latitude,Longitude,Sum,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24
PL18SCM-158427,167948,UT,Percent,6/15/19 0:00,,,,,100,70,40,98,3,3,3,0,3,3,3,10,60,100,100,100,100,98,98,20,0,0,0,3
PL18SCM-158427,167948,UT,Percent,6/16/19 0:00,,,,,20,90,0,60,30,0,3,10,0,0,10,50,40,40,100,100,100,100,70,3,10,0,0,0
PL18SCM-158427,167948,UT,Percent,6/17/19 0:00,,,,,0,0,0,0,0,0,0,3,3,3,0,10,90,100,100,100,100,100,90,100,98,60,0,0
PL18SCM-158427,167948,UT,Percent,6/19/19 0:00,,,,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3
PL18SCM-158427,167948,UT,Percent,6/25/19 0:00,,,,,40,30,40,80,90,98,70,90,30,20,3,3,20,30,30,10,60,90,30,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,6/27/19 0:00,,,,,98,90,20,3,3,10,3,0,0,50,100,100,100,100,98,100,100,10,60,90,90,30,100,80
PL18SCM-158427,167948,UT,Percent,6/28/19 0:00,,,,,90,100,100,40,0,0,0,0,0,0,10,80,100,98,90,100,80,98,100,100,100,100,100,100
PL18SCM-158427,167948,UT,Percent,6/29/19 0:00,,,,,100,90,100,100,20,3,0,0,3,60,100,100,100,100,100,100,98,90,100,98,100,100,100,100
PL18SCM-158427,167948,UT,Percent,7/6/19 0:00,,,,,10,3,40,40,3,3,0,3,3,0,0,0,0,0,0,0,0,3,0,0,3,3,3,3
PL18SCM-158427,167948,UT,Percent,7/9/19 0:00,,,,,3,3,3,0,0,0,3,0,0,3,10,40,3,0,0,3,3,3,98,80,3,0,3,3
PL18SCM-158427,167948,UT,Percent,7/20/19 0:00,,,,,3,10,90,10,60,0,0,0,0,0,0,0,0,3,0,3,3,3,60,50,60,98,98,40
PL18SCM-158427,167948,UT,Percent,7/21/19 0:00,,,,,20,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,7/22/19 0:00,,,,,20,0,0,0,0,0,0,0,0,0,3,0,0,0,20,80,0,20,100,60,80,90,20,100
PL18SCM-158427,167948,UT,Percent,7/23/19 0:00,,,,,3,3,3,3,3,0,80,100,100,100,100,60,0,3,3,10,100,98,100,100,100,100,100,100
PL18SCM-158427,167948,UT,Percent,7/25/19 0:00,,,,,20,3,3,3,3,0,3,0,3,10,3,20,3,3,3,0,10,3,40,100,100,80,70,100
PL18SCM-158427,167948,UT,Percent,7/29/19 0:00,,,,,0,0,0,0,0,0,0,3,0,80,100,100,100,100,100,100,100,98,100,98,90,90,90,50
PL18SCM-158427,167948,UT,Percent,7/30/19 0:00,,,,,100,100,100,30,3,3,10,3,3,3,3,0,80,100,100,100,100,100,100,90,100,10,50,100
PL18SCM-158427,167948,UT,Percent,7/31/19 0:00,,,,,100,100,100,100,80,0,10,10,3,3,3,3,90,100,100,100,100,100,70,100,100,90,3,3
PL18SCM-158427,167948,UT,Percent,8/7/19 0:00,,,,,3,10,20,3,3,3,0,0,0,0,3,0,0,0,0,3,3,3,3,3,3,3,3,0
PL18SCM-158427,167948,UT,Percent,8/8/19 0:00,,,,,3,3,10,10,3,0,3,3,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,8/11/19 0:00,,,,,100,80,0,3,3,3,3,3,3,0,70,100,100,100,100,100,100,100,10,3,3,60,100,100
PL18SCM-158427,167948,UT,Percent,8/12/19 0:00,,,,,100,100,100,100,3,3,3,3,0,0,3,10,90,100,100,100,100,100,98,30,0,3,3,3
PL18SCM-158427,167948,UT,Percent,8/18/19 0:00,,,,,20,3,3,10,3,0,0,0,0,0,0,0,0,3,0,3,10,0,3,3,3,3,3,3
PL18SCM-158427,167948,UT,Percent,8/24/19 0:00,,,,,10,10,3,3,3,3,0,3,0,0,0,0,0,0,3,3,3,0,0,0,0,3,3,0
PL18SCM-158427,167948,UT,Percent,8/25/19 0:00,,,,,0,10,3,0,0,0,0,0,10,10,3,3,0,0,0,0,0,0,0,0,0,40,100,100
PL18SCM-158427,167948,UT,Percent,8/26/19 0:00,,,,,100,98,20,0,0,10,3,10,100,100,98,98,100,90,98,100,90,100,98,90,100,100,100,100
PL18SCM-158427,167948,UT,Percent,8/27/19 0:00,,,,,98,100,60,0,3,3,0,3,3,10,10,3,20,30,100,100,100,100,90,80,100,100,90,80
PL18SCM-158427,167948,UT,Percent,8/31/19 0:00,,,,,40,30,3,30,0,30,20,10,3,3,10,3,0,0,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,9/1/19 0:00,,,,,0,0,3,0,3,30,20,10,3,10,10,10,3,3,3,0,0,0,0,3,0,0,3,3
PL18SCM-158427,167948,UT,Percent,9/2/19 0:00,,,,,0,3,3,30,20,20,10,20,10,3,3,3,3,3,0,3,0,0,0,0,0,0,3,0
PL18SCM-158427,167948,UT,Percent,9/3/19 0:00,,,,,0,0,0,0,0,0,0,3,10,3,3,0,10,0,0,0,0,3,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,9/4/19 0:00,,,,,0,0,0,0,0,3,0,0,0,3,3,10,3,0,0,0,0,0,0,0,3,0,0,0
PL18SCM-158427,167948,UT,Percent,9/5/19 0:00,,,,,0,0,0,0,0,0,0,30,100,100,100,100,80,3,0,0,0,10,80,70,100,100,100,100
PL18SCM-158427,167948,UT,Percent,9/7/19 0:00,,,,,70,3,0,3,3,3,0,80,100,100,100,100,100,100,90,0,0,10,3,0,3,98,100,100
PL18SCM-158427,167948,UT,Percent,9/8/19 0:00,,,,,60,0,0,0,0,0,0,0,0,0,0,3,10,3,0,0,0,0,0,0,0,3,3,3
PL18SCM-158427,167948,UT,Percent,9/9/19 0:00,,,,,0,30,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,9/10/19 0:00,,,,,0,0,3,30,10,3,3,3,3,3,10,20,3,10,3,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,9/11/19 0:00,,,,,0,0,0,20,10,10,10,20,20,10,3,10,3,0,0,0,0,0,0,0,3,0,0,0
PL18SCM-158427,167948,UT,Percent,9/12/19 0:00,,,,,0,0,3,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,3,0
PL18SCM-158427,167948,UT,Percent,9/13/19 0:00,,,,,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,3,3,90,100,98,80,0,0
PL18SCM-158427,167948,UT,Percent,9/14/19 0:00,,,,,0,10,100,90,100,100,100,40,0,20,10,3,0,20,100,100,100,100,100,90,100,80,0,3
PL18SCM-158427,167948,UT,Percent,9/18/19 0:00,,,,,0,0,3,0,0,0,0,3,0,3,3,3,0,3,3,0,0,3,0,3,3,3,0,3
PL18SCM-158427,167948,UT,Percent,9/19/19 0:00,,,,,3,3,0,0,0,0,3,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,9/20/19 0:00,,,,,0,3,0,0,3,0,0,0,0,0,0,0,3,3,0,0,3,3,3,3,0,3,3,3
PL18SCM-158427,167948,UT,Percent,9/21/19 0:00,,,,,3,0,0,3,3,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0
PL18SCM-158427,167948,UT,Percent,9/22/19 0:00,,,,,0,3,3,0,3,0,0,0,0,3,3,3,0,0,0,0,0,3,3,3,3,3,0,3
PL18SCM-158427,167948,UT,Percent,9/23/19 0:00,,,,,3,0,3,0,0,0,3,3,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,9/25/19 0:00,,,,,10,3,3,0,3,20,20,20,3,3,3,0,0,20,40,100,100,40,0,0,60,100,100,100
PL18SCM-158427,167948,UT,Percent,9/26/19 0:00,,,,,100,100,100,70,0,0,3,3,0,3,90,100,100,100,100,100,100,100,100,10,10,3,3,10
PL18SCM-158427,167948,UT,Percent,9/27/19 0:00,,,,,30,100,100,20,0,50,3,3,3,0,0,3,0,3,3,0,0,0,0,0,3,3,0,3
PL18SCM-158427,167948,UT,Percent,9/28/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,3,0,0,3,3,0,3
PL18SCM-158427,167948,UT,Percent,9/29/19 0:00,,,,,0,3,0,3,0,0,0,0,0,0,3,3,0,3,0,0,3,0,0,0,0,0,3,3
PL18SCM-158427,167948,UT,Percent,9/30/19 0:00,,,,,0,3,0,3,3,0,0,3,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,10/1/19 0:00,,,,,0,0,0,0,0,10,10,10,3,0,0,0,0,0,3,0,3,3,0,0,3,0,0,0
PL18SCM-158427,167948,UT,Percent,10/2/19 0:00,,,,,3,3,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,10/3/19 0:00,,,,,0,0,0,0,3,3,3,3,3,10,3,3,3,0,0,0,0,0,0,0,3,0,0,3
PL18SCM-158427,167948,UT,Percent,10/4/19 0:00,,,,,0,3,0,0,0,0,0,0,10,3,3,3,3,10,3,0,0,0,3,3,0,3,0,0
PL18SCM-158427,167948,UT,Percent,10/5/19 0:00,,,,,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,10/6/19 0:00,,,,,3,0,3,0,3,3,0,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,10/7/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
PL18SCM-158427,167948,UT,Percent,10/8/19 0:00,,,,,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,3,0,0
PL18SCM-158427,167948,UT,Percent,10/9/19 0:00,,,,,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0
PL18SCM-158427,167948,UT,Percent,10/10/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0
PL18SCM-158427,167948,UT,Percent,10/11/19 0:00,,,,,0,0,3,0,3,3,10,10,0,10,10,3,0,3,0,20,100,100,100,100,100,100,100,80
PL18SCM-158427,167948,UT,Percent,10/12/19 0:00,,,,,0,0,3,3,10,10,20,20,3,3,3,0,3,90,100,100,100,100,100,98,3,0,3,3
PL18SCM-158427,167948,UT,Percent,10/13/19 0:00,,,,,50,100,100,100,100,100,100,100,100,30,0,10,40,100,100,100,100,100,100,100,100,70,0,3
PL18SCM-158427,167948,UT,Percent,10/14/19 0:00,,,,,90,100,100,100,100,100,100,100,100,100,50,3,0,0,40,100,100,100,100,100,80,0,20,20
PL18SCM-158427,167948,UT,Percent,10/15/19 0:00,,,,,10,3,0,30,100,100,100,70,0,50,20,0,3,3,0,0,3,0,0,3,0,0,0,0
PL18SCM-158427,167948,UT,Percent,10/16/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0
PL18SCM-158427,167948,UT,Percent,10/17/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,10/18/19 0:00,,,,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,10/19/19 0:00,,,,,0,0,0,3,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,10/20/19 0:00,,,,,0,0,0,10,3,3,3,10,10,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0
PL18SCM-158427,167948,UT,Percent,10/21/19 0:00,,,,,0,0,0,0,0,0,0,0,3,10,3,10,0,3,3,0,0,0,0,3,0,3,0,0
PL18SCM-158427,167948,UT,Percent,10/22/19 0:00,,,,,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,3
PL18SCM-158427,167948,UT,Percent,10/23/19 0:00,,,,,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,3,0
PL18SCM-158427,167948,UT,Percent,10/24/19 0:00,,,,,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,10/25/19 0:00,,,,,0,0,0,0,0,3,3,3,3,3,0,3,3,3,0,0,0,3,10,3,0,0,0,0
PL18SCM-158427,167948,UT,Percent,10/26/19 0:00,,,,,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,0
PL18SCM-158427,167948,UT,Percent,10/27/19 0:00,,,,,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,10/28/19 0:00,,,,,3,0,0,0,0,0,0,0,3,0,0,0,0,0,20,100,100,100,100,100,100,100,100,100
PL18SCM-158427,167948,UT,Percent,10/29/19 0:00,,,,,100,10,0,30,100,100,100,100,20,3,20,3,3,10,90,100,100,100,100,100,40,3,10,10
PL18SCM-158427,167948,UT,Percent,10/30/19 0:00,,,,,3,60,100,100,100,100,100,100,100,98,70,0,10,3,80,100,100,100,100,100,100,20,0,30
PL18SCM-158427,167948,UT,Percent,11/11/19 0:00,,,,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
PL18SCM-158427,167948,UT,Percent,11/12/19 0:00,,,,,3,0,0,0,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,0,0,3,0
PL18SCM-158427,167948,UT,Percent,11/15/19 0:00,,,,,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,0,3,3
PL18SCM-158427,167948,UT,Percent,11/16/19 0:00,,,,,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0
PL18SCM-158427,167948,UT,Percent,11/17/19 0:00,,,,,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,11/18/19 0:00,,,,,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,11/19/19 0:00,,,,,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0
PL18SCM-158427,167948,UT,Percent,11/20/19 0:00,,,,,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,11/21/19 0:00,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
PL18SCM-158427,167948,UT,Percent,11/22/19 0:00,,,,,3,3,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,3,0,0,0,3
PL18SCM-158427,167948,UT,Percent,11/23/19 0:00,,,,,0,3,3,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,3,3,0
PL18SCM-158427,167948,UT,Percent,11/24/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,3,0
PL18SCM-158427,167948,UT,Percent,11/25/19 0:00,,,,,0,0,0,3,3,0,0,0,0,0,0,90,100,100,100,100,100,100,100,98,98,70,3,0
PL18SCM-158427,167948,UT,Percent,11/27/19 0:00,,,,,3,3,0,3,3,3,3,3,3,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,11/28/19 0:00,,,,,0,0,0,0,0,0,3,3,3,3,0,0,0,10,3,3,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,11/29/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0
PL18SCM-158427,167948,UT,Percent,11/30/19 0:00,,,,,0,0,50,100,100,100,100,100,100,100,98,100,100,100,100,100,100,100,100,100,100,100,100,100
PL18SCM-158427,167948,UT,Percent,12/1/19 0:00,,,,,100,100,100,100,100,3,40,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
PL18SCM-158427,167948,UT,Percent,12/2/19 0:00,,,,,100,100,100,100,100,100,100,100,100,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,12/3/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,12/6/19 0:00,,,,,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,12/7/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
PL18SCM-158427,167948,UT,Percent,12/8/19 0:00,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0
PL18SCM-158427,167948,UT,Percent,12/11/19 0:00,,,,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,12/12/19 0:00,,,,,0,3,3,10,0,0,0,0,3,0,20,100,100,100,100,100,100,60,0,0,0,60,100,100
PL18SCM-158427,167948,UT,Percent,12/13/19 0:00,,,,,50,0,3,40,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
PL18SCM-158427,167948,UT,Percent,12/14/19 0:00,,,,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,12/18/19 0:00,,,,,3,3,0,3,10,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3
PL18SCM-158427,167948,UT,Percent,12/19/19 0:00,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,80,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,12/20/19 0:00,,,,,0,0,0,0,3,3,3,0,0,0,0,0,0,3,3,10,3,3,3,3,3,3,3,60
PL18SCM-158427,167948,UT,Percent,12/21/19 0:00,,,,,100,100,100,100,100,100,100,100,100,100,80,0,0,10,3,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,12/22/19 0:00,,,,,3,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,12/23/19 0:00,,,,,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
PL18SCM-158427,167948,UT,Percent,12/24/19 0:00,,,,,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0
PL18SCM-158427,167948,UT,Percent,12/25/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,12/26/19 0:00,,,,,0,0,0,3,0,0,0,0,0,3,10,10,0,0,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,12/27/19 0:00,,,,,0,0,0,3,3,3,0,0,0,3,0,3,0,3,3,0,0,0,0,0,0,0,3,0
PL18SCM-158427,167948,UT,Percent,12/28/19 0:00,,,,,0,0,0,0,0,0,3,3,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,12/29/19 0:00,,,,,0,0,0,3,0,0,0,0,0,0,3,3,0,3,3,3,3,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,12/30/19 0:00,,,,,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,12/31/19 0:00,,,,,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,3,0,0,0
PL18SCM-158427,167948,UT,Percent,1/1/20 0:00,,,,,0,0,0,0,3,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0
PL18SCM-158427,167948,UT,Percent,1/2/20 0:00,,,,,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,3,3,0,0,0,3,3,0,0
PL18SCM-158427,167948,UT,Percent,1/3/20 0:00,,,,,3,0,0,0,3,0,0,0,3,0,0,3,0,0,3,3,0,0,0,10,0,0,0,0
PL18SCM-158427,167948,UT,Percent,1/4/20 0:00,,,,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
PL18SCM-158427,167948,UT,Percent,1/6/20 0:00,,,,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0
PL18SCM-158427,167948,UT,Percent,1/7/20 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,1/8/20 0:00,,,,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
PL18SCM-158427,167948,UT,Percent,1/9/20 0:00,,,,,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,1/10/20 0:00,,,,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,1/11/20 0:00,,,,,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,1/12/20 0:00,,,,,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,1/13/20 0:00,,,,,0,3,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,1/21/20 0:00,,,,,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,3,3,20,3,3,3,0,0,3
PL18SCM-158427,167948,UT,Percent,1/31/20 0:00,,,,,0,0,0,0,0,0,3,3,0,3,0,3,3,0,0,0,0,0,0,0,3,0,0,0
PL18SCM-158427,167948,UT,Percent,2/1/20 0:00,,,,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,2/3/20 0:00,,,,,0,3,3,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3
PL18SCM-158427,167948,UT,Percent,2/4/20 0:00,,,,,3,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
PL18SCM-158427,167948,UT,Percent,2/5/20 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,2/6/20 0:00,,,,,0,3,3,0,0,0,0,0,0,0,0,10,3,0,0,3,0,0,0,0,3,0,0,0
PL18SCM-158427,167948,UT,Percent,2/7/20 0:00,,,,,0,0,3,3,0,0,0,0,0,0,0,0,3,0,3,3,3,10,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,2/8/20 0:00,,,,,0,3,0,0,0,0,0,0,3,10,10,0,0,0,0,0,3,0,3,0,0,3,0,3
PL18SCM-158427,167948,UT,Percent,2/14/20 0:00,,,,,3,3,3,0,3,3,3,3,0,3,3,0,0,0,3,3,3,0,3,3,0,0,3,0
PL18SCM-158427,167948,UT,Percent,2/15/20 0:00,,,,,0,0,0,0,0,0,3,0,0,3,0,3,0,3,0,0,0,3,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,2/16/20 0:00,,,,,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,10,3,0,0,0,0
